href,viewpoint,gmap_location,LOCATION_URL,RQ_URL,GPS_coordinates,coder
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=33493,裡冷部落,山景餐廳（遷移至裡冷部落）,"https://www.google.com.tw/maps/place/%E5%B1%B1%E6%99%AF%E9%A4%90%E5%BB%B3%EF%BC%88%E9%81%B7%E7%A7%BB%E8%87%B3%E8%A3%A1%E5%86%B7%E9%83%A8%E8%90%BD%EF%BC%89/@24.1672659,120.9548639,17z/data=!4m6!3m5!1s0x3468e17c0a42af19:0xb9b2067cb062b601!8m2!3d24.1672659!4d120.9548639!16s%2Fg%2F11rcvg0c5c?authuser=0&hl=zh-TW&entry=ttu&g_ep=EgoyMDI1MDIxMS4wIKXMDSoASAFQAw%3D%3D",https://www.google.com.tw/maps/rpc/listugcposts?authuser=0&hl=zh-TW&gl=tw&pb=!1m6!1s0x3468e17c0a42af19%3A0xb9b2067cb062b601!6m4!4m1!1e1!4m1!1e3!2m2!1i10!2s!5m2!1sD9GuZ7aQO56Zvr0Ptay0-AQ!7e81!8m9!2b1!3b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!11m0!13m1!1e2,"24.1672659,120.9548639",伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=A12-00024,臺灣烏腳病醫療紀念館,,,,,伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=10367,尖石巨木群,司馬庫斯巨木群步道,"https://www.google.com.tw/maps/place/%E5%8F%B8%E9%A6%AC%E5%BA%AB%E6%96%AF%E5%B7%A8%E6%9C%A8%E7%BE%A4%E6%AD%A5%E9%81%93/@24.5790392,121.340686,17z/data=!4m6!3m5!1s0x34686924fa7b09bd:0x1fcf6180c9f07361!8m2!3d24.5790392!4d121.340686!16s%2Fg%2F1q62dfzwf?authuser=0&hl=zh-TW&entry=ttu&g_ep=EgoyMDI1MDIxMS4wIKXMDSoASAFQAw%3D%3D",https://www.google.com.tw/maps/rpc/listugcposts?authuser=0&hl=zh-TW&gl=tw&pb=!1m6!1s0x34686924fa7b09bd%3A0x1fcf6180c9f07361!6m4!4m1!1e1!4m1!1e3!2m2!1i10!2s!5m2!1sH9GuZ4TnD8yLvr0P1ojH2Aw!7e81!8m9!2b1!3b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!11m0!13m1!1e2,"24.5790392,121.340686",伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=9486,霞喀羅國家步道,霞喀羅古道養老登山口停車場,"https://www.google.com.tw/maps/place/%E9%9C%9E%E5%96%80%E7%BE%85%E5%8F%A4%E9%81%93%E9%A4%8A%E8%80%81%E7%99%BB%E5%B1%B1%E5%8F%A3%E5%81%9C%E8%BB%8A%E5%A0%B4/@24.589294,121.2529191,17z/data=!3m1!4b1!4m6!3m5!1s0x3468427d795216f1:0xf0adf59cbb152df1!8m2!3d24.589294!4d121.2529191!16s%2Fg%2F11b6v0331l?authuser=0&hl=zh-TW&entry=ttu&g_ep=EgoyMDI1MDIxMS4wIKXMDSoASAFQAw%3D%3D",https://www.google.com.tw/maps/rpc/listugcposts?authuser=0&hl=zh-TW&gl=tw&pb=!1m6!1s0x3468427d795216f1%3A0xf0adf59cbb152df1!6m4!4m1!1e1!4m1!1e3!2m2!1i10!2s!5m2!1sKdGuZ_OvM93Q1e8P1Ma34Aw!7e81!8m9!2b1!3b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!11m0!13m1!1e2,"24.589294,121.2529191",伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=2143,風櫃洞,風櫃洞,"https://www.google.com.tw/maps/place/%E9%A2%A8%E6%AB%83%E6%B4%9E/@23.537891,119.5437331,17z/data=!4m6!3m5!1s0x346c509a992083e3:0x3caaf76cd84d41e6!8m2!3d23.537891!4d119.5437331!16s%2Fg%2F155t13yb?authuser=0&hl=zh-TW&entry=ttu&g_ep=EgoyMDI1MDIxMS4wIKXMDSoASAFQAw%3D%3D",https://www.google.com.tw/maps/rpc/listugcposts?authuser=0&hl=zh-TW&gl=tw&pb=!1m6!1s0x346c509a992083e3%3A0x3caaf76cd84d41e6!6m4!4m1!1e1!4m1!1e3!2m2!1i10!2s!5m2!1sNNGuZ7fULN27vr0P7bbjwQU!7e81!8m9!2b1!3b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!11m0!13m1!1e2,"23.537891,119.5437331",伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=A12-00222,客家大院,姜太公中部道場,"https://www.google.com.tw/maps/place/%E5%A7%9C%E5%A4%AA%E5%85%AC%E4%B8%AD%E9%83%A8%E9%81%93%E5%A0%B4/@24.4710787,120.8013275,17z/data=!4m6!3m5!1s0x346900aa746447ab:0xd9ca0542b7ed4160!8m2!3d24.4710787!4d120.8013275!16s%2Fg%2F1tf7k94j?authuser=0&hl=zh-TW&entry=ttu&g_ep=EgoyMDI1MDIxMS4wIKXMDSoASAFQAw%3D%3D",https://www.google.com.tw/maps/rpc/listugcposts?authuser=0&hl=zh-TW&gl=tw&pb=!1m6!1s0x346900aa746447ab%3A0xd9ca0542b7ed4160!6m4!4m1!1e1!4m1!1e3!2m2!1i10!2s!5m2!1sP9GuZ-aYBqmRvr0P4oK0gAM!7e81!8m9!2b1!3b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!11m0!13m1!1e2,"24.4710787,120.8013275",伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=C100_406,鐵堡,,,,,伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=C100_318,貓鼻頭,,,,,伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=A12-00064,龍潭觀光大池,,,,,伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=12493,洲仔濕地公園,洲仔濕地生態解說中心,"https://www.google.com.tw/maps/place/%E6%B4%B2%E4%BB%94%E6%BF%95%E5%9C%B0%E7%94%9F%E6%85%8B%E8%A7%A3%E8%AA%AA%E4%B8%AD%E5%BF%83/@22.680554,120.298219,17z/data=!3m1!4b1!4m6!3m5!1s0x346e057500502bd5:0x5451e17e112b83b8!8m2!3d22.680554!4d120.298219!16s%2Fg%2F11h1ny8yp?authuser=0&hl=zh-TW&entry=ttu&g_ep=EgoyMDI1MDIxMS4wIKXMDSoASAFQAw%3D%3D",https://www.google.com.tw/maps/rpc/listugcposts?authuser=0&hl=zh-TW&gl=tw&pb=!1m6!1s0x346e057500502bd5%3A0x5451e17e112b83b8!6m4!4m1!1e1!4m1!1e3!2m2!1i10!2s!5m2!1sVdGuZ_b2Lfi_vr0Py_OluAU!7e81!8m9!2b1!3b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!11m0!13m1!1e2,"22.680554,120.298219",伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=472,南化水庫,,,,,伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=A12-00069,馬武督探索森林,馬武督探索森林,"https://www.google.com.tw/maps/place/%E9%A6%AC%E6%AD%A6%E7%9D%A3%E6%8E%A2%E7%B4%A2%E6%A3%AE%E6%9E%97/@24.7678506,121.2813658,17z/data=!4m6!3m5!1s0x3468158e67322d19:0x5ffbb608ab68cb9d!8m2!3d24.7678506!4d121.2813658!16s%2Fg%2F11bzvckc2v?authuser=0&hl=zh-TW&entry=ttu&g_ep=EgoyMDI1MDIxMS4wIKXMDSoASAFQAw%3D%3D",https://www.google.com.tw/maps/rpc/listugcposts?authuser=0&hl=zh-TW&gl=tw&pb=!1m6!1s0x3468158e67322d19%3A0x5ffbb608ab68cb9d!6m4!4m1!1e1!4m1!1e3!2m2!1i10!2s!5m2!1sZNGuZ87xBOfi1e8P_viLkAY!7e81!8m9!2b1!3b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!11m0!13m1!1e2,"24.7678506,121.2813658",伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=419,朱銘美術館,,,,,伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=3277,玉山國家公園-梅山遊客中心,玉山國家公園-梅山遊客中心,"https://www.google.com.tw/maps/place/%E6%A2%85%E5%B1%B1%E9%81%8A%E5%AE%A2%E4%B8%AD%E5%BF%83/@23.2633615,120.8259715,17z/data=!4m6!3m5!1s0x346efcb86b86b9ab:0x179fb5724628215f!8m2!3d23.2633615!4d120.8259715!16s%2Fg%2F1tncqn80?entry=ttu&g_ep=EgoyMDI1MDIxMS4wIKXMDSoASAFQAw%3D%3D",https://www.google.com.tw/maps/rpc/listugcposts?authuser=0&hl=zh-TW&gl=tw&pb=!1m6!1s0x346efcb86b86b9ab%3A0x179fb5724628215f!6m4!4m1!1e1!4m1!1e3!2m2!1i10!2s!5m2!1sbtGuZ62JM8u-1e8Px-S0qQE!7e81!8m9!2b1!3b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!11m0!13m1!1e2,"23.2633615,120.8259715",伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=2588,華山休閒農業區,華山溪吊橋（華山小天梯）-華山休閒農業區,"https://www.google.com.tw/maps/place/%E8%8F%AF%E5%B1%B1%E6%BA%AA%E5%90%8A%E6%A9%8B%EF%BC%88%E8%8F%AF%E5%B1%B1%E5%B0%8F%E5%A4%A9%E6%A2%AF%EF%BC%89-%E8%8F%AF%E5%B1%B1%E4%BC%91%E9%96%92%E8%BE%B2%E6%A5%AD%E5%8D%80/@23.593641,120.608952,17z/data=!4m6!3m5!1s0x346ec6a52bb8f4a1:0xe08da7de75264566!8m2!3d23.593641!4d120.608952!16s%2Fg%2F11b6gpq3cs?authuser=0&hl=zh-TW&entry=ttu&g_ep=EgoyMDI1MDIxMS4wIKXMDSoASAFQAw%3D%3D",https://www.google.com.tw/maps/rpc/listugcposts?authuser=0&hl=zh-TW&gl=tw&pb=!1m6!1s0x346ec6a52bb8f4a1%3A0xe08da7de75264566!6m4!4m1!1e1!4m1!1e3!2m2!1i10!2s!5m2!1setGuZ63nB5y4vr0PvImy-Q0!7e81!8m9!2b1!3b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!11m0!13m1!1e2,"23.593641,120.608952",伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=A12-00276,湖口老街,,,,,伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=A12-00171,花蓮瑞穗-養生溫泉泛舟樂、茶香乳香咖啡香,溫泉香餐廳（預約制）,"https://www.google.com.tw/maps/place/%E6%BA%AB%E6%B3%89%E9%A6%99%E9%A4%90%E5%BB%B3%EF%BC%88%E9%A0%90%E7%B4%84%E5%88%B6%EF%BC%89/@23.4953554,121.3678118,17z/data=!3m1!4b1!4m6!3m5!1s0x346f45f705f82ad1:0x6830b69262c50943!8m2!3d23.4953554!4d121.3678118!16s%2Fg%2F11_dr73nt?authuser=0&hl=zh-TW&entry=ttu&g_ep=EgoyMDI1MDIxMS4wIKXMDSoASAFQAw%3D%3D",https://www.google.com.tw/maps/rpc/listugcposts?authuser=0&hl=zh-TW&gl=tw&pb=!1m6!1s0x346f45f705f82ad1%3A0x6830b69262c50943!6m4!4m1!1e1!4m1!1e3!2m2!1i10!2s!5m2!1siNGuZ83yHqrd1e8P44rg8As!7e81!8m9!2b1!3b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!11m0!13m1!1e2,"23.4953554,121.3678118",伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=A12-00163,臺中大甲-名列世界慶典的媽祖文化,大甲鎮瀾宮,"https://www.google.com.tw/maps/place/%E5%A4%A7%E7%94%B2%E9%8E%AE%E7%80%BE%E5%AE%AE/@24.3451924,120.6235944,17z/data=!4m6!3m5!1s0x34690e01dfc2f7d9:0xb9101722fa958bf9!8m2!3d24.3451924!4d120.6235944!16s%2Fg%2F155qxs3f?authuser=0&hl=zh-TW&entry=ttu&g_ep=EgoyMDI1MDIxMS4wIKXMDSoASAFQAw%3D%3D",https://www.google.com.tw/maps/rpc/listugcposts?authuser=0&hl=zh-TW&gl=tw&pb=!1m6!1s0x34690e01dfc2f7d9%3A0xb9101722fa958bf9!6m4!4m1!1e1!4m1!1e3!2m2!1i10!2s!5m2!1sk9GuZ_mGDqni1e8Pn6G4YQ!7e81!8m9!2b1!3b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!11m0!13m1!1e2,"24.3451924,120.6235944",伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=A12-00194,白沙岬燈塔,白沙岬燈塔,"https://www.google.com.tw/maps/place/%E7%99%BD%E6%B2%99%E5%B2%AC%E7%87%88%E5%A1%94/@25.041313,121.076243,17z/data=!4m6!3m5!1s0x3468289c2b4cbbdb:0x3083f9e61d9123cd!8m2!3d25.041313!4d121.076243!16s%2Fg%2F155s_83z?authuser=0&hl=zh-TW&entry=ttu&g_ep=EgoyMDI1MDIxMS4wIKXMDSoASAFQAw%3D%3D",https://www.google.com.tw/maps/rpc/listugcposts?authuser=0&hl=zh-TW&gl=tw&pb=!1m6!1s0x3468289c2b4cbbdb%3A0x3083f9e61d9123cd!6m4!4m1!1e1!4m1!1e3!2m2!1i10!2s!5m2!1sndGuZ6TtLsfP1e8PpYWn6Qw!7e81!8m9!2b1!3b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!11m0!13m1!1e2,"25.041313,121.076243",伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=R140,陽明書屋,陽明書屋,"https://www.google.com.tw/maps/place/%E9%99%BD%E6%98%8E%E6%9B%B8%E5%B1%8B/@25.1616276,121.5389376,17z/data=!4m6!3m5!1s0x3442b2010fe5143d:0xd9e248f5e3604927!8m2!3d25.1616276!4d121.5389376!16s%2Fm%2F0dlmmyn?authuser=0&hl=zh-TW&entry=ttu&g_ep=EgoyMDI1MDIxMS4wIKXMDSoASAFQAw%3D%3D",https://www.google.com.tw/maps/rpc/listugcposts?authuser=0&hl=zh-TW&gl=tw&pb=!1m6!1s0x3442b2010fe5143d%3A0xd9e248f5e3604927!6m4!4m1!1e1!4m1!1e3!2m2!1i10!2s!5m2!1sqNGuZ8S5AY3O1e8P0dXnWQ!7e81!8m9!2b1!3b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!11m0!13m1!1e2,"25.1616276,121.5389376",伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=C100_206,邱良功母節孝坊,,,,,伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=R110,香格里拉樂園,,,,,伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=R66,田中森林公園,,,,,伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=2093,臺南天壇,,,,,伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=2547,高雄都會公園,,,,,伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=A12-00178,國史館,,,,,伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=A12-00229,駁二藝術特區,駁二藝術特區,"https://www.google.com.tw/maps/place/%E9%A7%81%E4%BA%8C%E8%97%9D%E8%A1%93%E7%89%B9%E5%8D%80/@22.6199803,120.2815287,17z/data=!4m6!3m5!1s0x346e047620e1c45b:0xe6d6d1bd1c764df2!8m2!3d22.6199803!4d120.2815287!16s%2Fm%2F010glgxt?authuser=0&hl=zh-TW&entry=ttu&g_ep=EgoyMDI1MDIxMS4wIKXMDSoASAFQAw%3D%3D",https://www.google.com.tw/maps/rpc/listugcposts?authuser=0&hl=zh-TW&gl=tw&pb=!1m6!1s0x346e047620e1c45b%3A0xe6d6d1bd1c764df2!6m4!4m1!1e1!4m1!1e3!2m2!1i10!2s!5m2!1sy9GuZ6StMo-i1e8Pn_PukA8!7e81!8m9!2b1!3b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!11m0!13m1!1e2,"22.6199803,120.2815287",伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=3274,太魯閣國家公園-合歡山管理站,太魯閣國家公園-合歡山管理站,"https://www.google.com.tw/maps/place/%E5%A4%AA%E9%AD%AF%E9%96%A3%E5%9C%8B%E5%AE%B6%E5%85%AC%E5%9C%92%E5%90%88%E6%AD%A1%E5%B1%B1%E7%AE%A1%E7%90%86%E7%AB%99/@24.1621349,121.2870954,17z/data=!4m6!3m5!1s0x346892e714b93e97:0x7c5d66d1f5971e28!8m2!3d24.1621349!4d121.2870954!16s%2Fg%2F1tj1k77d?entry=ttu&g_ep=EgoyMDI1MDIxMS4wIKXMDSoASAFQAw%3D%3D",https://www.google.com.tw/maps/rpc/listugcposts?authuser=0&hl=zh-TW&gl=tw&pb=!1m6!1s0x346892e714b93e97%3A0x7c5d66d1f5971e28!6m4!4m1!1e1!4m1!1e3!2m2!1i10!2s!5m2!1s0tGuZ9ueK_zj1e8PrIfSgAM!7e81!8m9!2b1!3b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!11m0!13m1!1e2,"24.1621349,121.2870954",伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=3224,8大森林樂園,,,,,伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=2098,小叮噹科學主題樂園,,,,,伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=653,觀音亭,大溪蓮座山觀音寺,"https://www.google.com.tw/maps/place/%E5%A4%A7%E6%BA%AA%E8%93%AE%E5%BA%A7%E5%B1%B1%E8%A7%80%E9%9F%B3%E5%AF%BA/@24.8720551,121.2809723,17z/data=!4m6!3m5!1s0x346817f232c21915:0x1bd0c9f0b2443a19!8m2!3d24.8720551!4d121.2809723!16s%2Fg%2F11b6hqm_qp?authuser=0&hl=zh-TW&entry=ttu&g_ep=EgoyMDI1MDIxMS4wIKXMDSoASAFQAw%3D%3D",https://www.google.com.tw/maps/rpc/listugcposts?authuser=0&hl=zh-TW&gl=tw&pb=!1m6!1s0x346817f232c21915%3A0x1bd0c9f0b2443a19!6m4!4m1!1e1!4m1!1e3!2m2!1i10!2s!5m2!1s5dGuZ_rKMvLW1e8P84Xr0AE!7e81!8m9!2b1!3b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!11m0!13m1!1e2,"24.8720551,121.2809723",伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=A12-00022,東隆文化中心,,,,,伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=2507,日月潭涵碧步道,,,,,伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=196,馬祖國家風景區,,,,,伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=3268,雪霸國家公園-武陵遊客中心,,,,,伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=3208,雲仙樂園,雲仙樂園,"https://www.google.com.tw/maps/place/%E9%9B%B2%E4%BB%99%E6%A8%82%E5%9C%92/@24.8488907,121.5511233,17z/data=!4m6!3m5!1s0x3468066581153c8f:0x1a87ecdcfb59d763!8m2!3d24.8488907!4d121.5511233!16s%2Fm%2F012gb_63?authuser=0&hl=zh-TW&entry=ttu&g_ep=EgoyMDI1MDIxMS4wIKXMDSoASAFQAw%3D%3D",https://www.google.com.tw/maps/rpc/listugcposts?authuser=0&hl=zh-TW&gl=tw&pb=!1m6!1s0x3468066581153c8f%3A0x1a87ecdcfb59d763!6m4!4m1!1e1!4m1!1e3!2m2!1i10!2s!5m2!1sANKuZ6GXEKm-vr0PzZONkQY!7e81!8m9!2b1!3b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!11m0!13m1!1e2,"24.8488907,121.5511233",伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=R92,林安泰古厝民俗文物館,,,,,伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=9687,遠雄海洋公園,,,,,伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=11367,燕子口,,,,,伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=8227,初鹿牧場,初鹿牧場,"https://www.google.com.tw/maps/place/%E5%88%9D%E9%B9%BF%E7%89%A7%E5%A0%B4/@22.8657618,121.1084195,17z/data=!4m6!3m5!1s0x346fbbcbe88feeef:0x95ca249c81a54f18!8m2!3d22.8657618!4d121.1084195!16s%2Fg%2F155qb1k0?authuser=0&hl=zh-TW&entry=ttu&g_ep=EgoyMDI1MDIxMS4wIKXMDSoASAFQAw%3D%3D",https://www.google.com.tw/maps/rpc/listugcposts?authuser=0&hl=zh-TW&gl=tw&pb=!1m6!1s0x346fbbcbe88feeef%3A0x95ca249c81a54f18!6m4!4m1!1e1!4m1!1e3!2m2!1i10!2s!5m2!1sFtKuZ5nAHvudvr0Pvo6-8QE!7e81!8m9!2b1!3b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!11m0!13m1!1e2,"22.8657618,121.1084195",伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=R127,清泉溫泉,四重溪清泉日式溫泉館,"https://www.google.com.tw/maps/place/%E5%9B%9B%E9%87%8D%E6%BA%AA%E6%B8%85%E6%B3%89%E6%97%A5%E5%BC%8F%E6%BA%AB%E6%B3%89%E9%A4%A8/@22.094883,120.7481735,17z/data=!4m9!3m8!1s0x3471c8282114287d:0x3375eefe4d94d053!5m2!4m1!1i2!8m2!3d22.094883!4d120.7481735!16s%2Fg%2F1td45qdb?authuser=0&hl=zh-TW&entry=ttu&g_ep=EgoyMDI1MDIxMS4wIKXMDSoASAFQAw%3D%3D",https://www.google.com.tw/maps/rpc/listugcposts?authuser=0&hl=zh-TW&gl=tw&pb=!1m6!1s0x3471c8282114287d%3A0x3375eefe4d94d053!6m4!4m1!1e1!4m1!1e3!2m2!1i10!2s!5m2!1sIdKuZ_2FAp_31e8PubOA4AY!7e81!8m9!2b1!3b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!11m0!13m1!1e2,"22.094883,120.7481735",伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=A12-00308,林初埤木棉花道,,,,,伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=2595,臺北霞海城隍廟,,,,,伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=A12-00180,北回歸線標誌公園（瑞穗鄉）,北回歸線標誌公園（瑞穗鄉）,"https://www.google.com.tw/maps/place/%E5%8C%97%E5%9B%9E%E6%AD%B8%E7%B7%9A%E6%A8%99%E8%AA%8C%E5%85%AC%E5%9C%92/@23.465731,121.3574028,17z/data=!4m6!3m5!1s0x346f45d6e4515081:0xfe61ff2f8940a895!8m2!3d23.465731!4d121.3574028!16s%2Fg%2F11gflzcgrw?entry=ttu&g_ep=EgoyMDI1MDIxMS4wIKXMDSoASAFQAw%3D%3D",https://www.google.com.tw/maps/rpc/listugcposts?authuser=0&hl=zh-TW&gl=tw&pb=!1m6!1s0x346f45d6e4515081%3A0xfe61ff2f8940a895!6m4!4m1!1e1!4m1!1e3!2m2!1i10!2s!5m2!1sMNKuZ4KxD5WWvr0PmNyPkAY!7e81!8m9!2b1!3b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!11m0!13m1!1e2,"23.465731,121.3574028",伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=7629,九曲巷,,,,,伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=656,林投公園,林投公園,"https://www.google.com.tw/maps/place/%E6%9E%97%E6%8A%95%E5%85%AC%E5%9C%92/@23.561856,119.6421799,17z/data=!3m1!4b1!4m6!3m5!1s0x346c450f6ebe063f:0x4fc7e4cd257f82c6!8m2!3d23.561856!4d119.6421799!16s%2Fg%2F1tdhjkx2?authuser=0&hl=zh-TW&entry=ttu&g_ep=EgoyMDI1MDIxMS4wIKXMDSoASAFQAw%3D%3D",https://www.google.com.tw/maps/rpc/listugcposts?authuser=0&hl=zh-TW&gl=tw&pb=!1m6!1s0x346c450f6ebe063f%3A0x4fc7e4cd257f82c6!6m4!4m1!1e1!4m1!1e3!2m2!1i10!2s!5m2!1sPtKuZ4iiO-HO1e8Pj7rPsQM!7e81!8m9!2b1!3b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!11m0!13m1!1e2,"23.561856,119.6421799",伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=36813,臺北當代藝術館,,,,,伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=A12-00086,臺東森林公園,,,,,伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=3266,東部海岸國家風景區-花蓮遊客中心,,,,,伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=A12-00224,佛光山佛陀紀念館,佛光山佛陀紀念館,"https://www.google.com.tw/maps/place/%E4%BD%9B%E5%85%89%E5%B1%B1%E4%BD%9B%E9%99%80%E7%B4%80%E5%BF%B5%E9%A4%A8/@22.7562448,120.4434141,16z/data=!4m6!3m5!1s0x346e16af36de702b:0xa70c53fa8f67593c!8m2!3d22.7549492!4d120.447387!16s%2Fm%2F0hznzjb?authuser=0&hl=zh-TW&entry=ttu&g_ep=EgoyMDI1MDIxMS4wIKXMDSoASAFQAw%3D%3D",https://www.google.com.tw/maps/rpc/listugcposts?authuser=0&hl=zh-TW&gl=tw&pb=!1m6!1s0x346e16af36de702b%3A0xa70c53fa8f67593c!6m4!4m1!1e1!4m1!1e3!2m2!1i10!2s!5m2!1sVtKuZ7iyMebY1e8PhbfskAE!7e81!8m9!2b1!3b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!11m0!13m1!1e2,"22.7562448,120.4434141,16z/data=!4m6!3m5!1s0x346e16af36de702b:0xa70c53fa8f67593c!8m2!3d22.7549492!4d120.447387!16s%2Fm%2F0hznzjb?authuser=0&hl=zh-TW&entry=ttu&g_ep=EgoyMDI1MDIxMS4wIKXMDSoASAFQAw%3D%3D",伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=A12-00186,漁翁島燈塔,,,,,伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=8987,嘉義市政府文化局,,,,,伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=A12-00203,蘇澳燈塔,,,,,伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=A12-00166,金門金城-後浦古樸文化,金門山后民俗文化村,"https://www.google.com.tw/maps/place/%E9%87%91%E9%96%80%E5%B1%B1%E5%90%8E%E6%B0%91%E4%BF%97%E6%96%87%E5%8C%96%E6%9D%91/@24.5038116,118.4404129,17z/data=!4m6!3m5!1s0x3414bb3000000001:0xf12924a4cf03c34a!8m2!3d24.5038116!4d118.4404129!16s%2Fg%2F1tj3hpnp?authuser=0&hl=zh-TW&entry=ttu&g_ep=EgoyMDI1MDIxMS4wIKXMDSoASAFQAw%3D%3D",https://www.google.com.tw/maps/rpc/listugcposts?authuser=0&hl=zh-TW&gl=tw&pb=!1m6!1s0x3414bb3000000001%3A0xf12924a4cf03c34a!6m4!4m1!1e1!4m1!1e3!2m2!1i10!2s!5m2!1sbtKuZ7KQBYSTvr0PtMCDwAs!7e81!8m9!2b1!3b1!5b1!7b1!12m4!1b1!2b1!4m1!1e1!11m0!13m1!1e2,"24.5038116,118.4404129",伯瑋
https://www.taiwan.net.tw/m1.aspx?sNo=0001016&id=A12-00080,半屏湖濕地公園,,,,,伯瑋
